name	term	lev	seq	value
"zinc ion binding"	GO:0008270	6	Sym_93418_c0_g1	-0.382629818510043
"zinc ion binding"	GO:0008270	6	Sym_85001_c0_g1	-1.84231462918832
"zinc ion binding"	GO:0008270	6	Sym_133740_c1_g1	0.68968657332279
"zinc ion binding"	GO:0008270	6	Sym_132105_c3_g7	0.422582557719586
"zinc ion binding"	GO:0008270	6	Sym_103894_c1_g3	-0.8636756146213
"zinc ion binding"	GO:0008270	6	Sym_103093_c3_g10	-0.286954460559406
"zinc ion binding"	GO:0008270	6	Sym_28806_c0_g1	-0.218698557496704
"zinc ion binding"	GO:0008270	6	Sym_92614_c0_g2	-0.950036523380943
"zinc ion binding"	GO:0008270	6	Sym_67222_c0_g1	-1.1862002225965
"zinc ion binding"	GO:0008270	6	Sym_121618_c0_g2	1.68317201248963
"zinc ion binding"	GO:0008270	6	Sym_101138_c0_g1	-0.345252808230937
"zinc ion binding"	GO:0008270	6	Sym_103894_c1_g6	0.642812340911696
"zinc ion binding"	GO:0008270	6	Sym_86661_c0_g1	2.04101187781063
"zinc ion binding"	GO:0008270	6	Sym_142384_c1_g2	0.0531731400936774
"transferase activity, transferring alkyl or aryl (other than methyl) groups"	GO:0016765	3	Sym_66977_c0_g1	-2.48866325490083
"transferase activity, transferring alkyl or aryl (other than methyl) groups"	GO:0016765	3	Sym_102806_c2_g4	-0.659703807518642
"transferase activity, transferring alkyl or aryl (other than methyl) groups"	GO:0016765	3	Sym_97621_c0_g2	0.0164884337903946
"transferase activity, transferring alkyl or aryl (other than methyl) groups"	GO:0016765	3	Sym_103171_c0_g1	2.09483976784204
"transferase activity, transferring alkyl or aryl (other than methyl) groups"	GO:0016765	3	Sym_102806_c2_g3	-6.29037031729647
"protein kinase activity"	GO:0004674;GO:0004672;GO:0016773	3	Sym_140163_c0_g1	0.355689164312809
"protein kinase activity"	GO:0004674;GO:0004672;GO:0016773	3	Sym_30458_c0_g1	1.62561353228059
"protein kinase activity"	GO:0004674;GO:0004672;GO:0016773	3	Sym_85763_c0_g2	-1.42827777990261
"protein kinase activity"	GO:0004674;GO:0004672;GO:0016773	3	Sym_78809_c0_g1	-0.0359818027188128
"protein kinase activity"	GO:0004674;GO:0004672;GO:0016773	3	Sym_115874_c4_g1	-0.256981155190203
"protein kinase activity"	GO:0004674;GO:0004672;GO:0016773	3	Sym_45310_c0_g1	1.44226993716259
"protein kinase activity"	GO:0004674;GO:0004672;GO:0016773	3	Sym_284899_c0_g1	-1.1720544980411
"translation initiation factor activity"	GO:0003743	2	Sym_113764_c0_g1	14.5298514988682
"translation initiation factor activity"	GO:0003743	2	Sym_121495_c10_g2	2.22166690240396
"translation initiation factor activity"	GO:0003743	2	Sym_145648_c3_g1	-0.162520418174789
"translation initiation factor activity"	GO:0003743	2	Sym_147201_c3_g4	0.385402207545065
"translation initiation factor activity"	GO:0003743	2	Sym_90254_c0_g1	0.18219638072474
"translation initiation factor activity"	GO:0003743	2	Sym_44879_c0_g1	2.27152879507286
"cation transmembrane transporter activity"	GO:0008324;GO:0022890	3	Sym_24952_c0_g1	-4.94305000895425
"cation transmembrane transporter activity"	GO:0008324;GO:0022890	3	Sym_105819_c0_g1	-0.983037905647798
"cation transmembrane transporter activity"	GO:0008324;GO:0022890	3	Sym_102695_c0_g1	-0.840836396871604
"cation transmembrane transporter activity"	GO:0008324;GO:0022890	3	Sym_176037_c0_g1	-1.9186220837803
"cation transmembrane transporter activity"	GO:0008324;GO:0022890	3	Sym_128149_c1_g1	-0.0619217791736857
"cation transmembrane transporter activity"	GO:0008324;GO:0022890	3	Sym_156351_c0_g1	0.922411086488321
"cation transmembrane transporter activity"	GO:0008324;GO:0022890	3	Sym_117760_c6_g1	0.247495531302052
"cation transmembrane transporter activity"	GO:0008324;GO:0022890	3	Sym_141362_c0_g3	-0.102615173959821
"cation transmembrane transporter activity"	GO:0008324;GO:0022890	3	Sym_101543_c0_g2	-1.28738194261102
"cation transmembrane transporter activity"	GO:0008324;GO:0022890	3	Sym_102471_c7_g1	5.00266890560199
"cation transmembrane transporter activity"	GO:0008324;GO:0022890	3	Sym_101543_c0_g3	-0.321060753685018
"cation transmembrane transporter activity"	GO:0008324;GO:0022890	3	Sym_112513_c2_g1	1.66594964571376
"cation transmembrane transporter activity"	GO:0008324;GO:0022890	3	Sym_208217_c0_g1	-0.262464567662164
"cation transmembrane transporter activity"	GO:0008324;GO:0022890	3	Sym_179816_c0_g1	0.0166271708920075
"cation transmembrane transporter activity"	GO:0008324;GO:0022890	3	Sym_120676_c2_g1	-0.524577838161388
"protein domain specific binding"	GO:0019904	2	Sym_136847_c3_g1	-1.88035785151937
"protein domain specific binding"	GO:0019904	2	Sym_125225_c1_g2	1.22634640766633
"protein domain specific binding"	GO:0019904	2	Sym_125225_c1_g1	-0.672749923470532
"protein domain specific binding"	GO:0019904	2	Sym_125225_c1_g3	0.00636441068703862
"protein domain specific binding"	GO:0019904	2	Sym_159792_c0_g1	1.63442520982462
"protein domain specific binding"	GO:0019904	2	Sym_105943_c4_g1	-0.471519810170555
"translation regulator activity"	GO:0008135;GO:0090079;GO:0045182	4	Sym_113764_c0_g1	14.5298514988682
"translation regulator activity"	GO:0008135;GO:0090079;GO:0045182	4	Sym_111553_c2_g1	-1.90730079208232
"translation regulator activity"	GO:0008135;GO:0090079;GO:0045182	4	Sym_136948_c0_g1	-0.482969282569161
"translation regulator activity"	GO:0008135;GO:0090079;GO:0045182	4	Sym_121495_c10_g2	2.22166690240396
"translation regulator activity"	GO:0008135;GO:0090079;GO:0045182	4	Sym_145648_c3_g1	-0.162520418174789
"translation regulator activity"	GO:0008135;GO:0090079;GO:0045182	4	Sym_173215_c0_g1	-0.117120040735152
"translation regulator activity"	GO:0008135;GO:0090079;GO:0045182	4	Sym_147201_c3_g4	0.385402207545065
"translation regulator activity"	GO:0008135;GO:0090079;GO:0045182	4	Sym_137506_c2_g3	0.0888463143254776
"translation regulator activity"	GO:0008135;GO:0090079;GO:0045182	4	Sym_154847_c0_g1	0.514464766167181
"translation regulator activity"	GO:0008135;GO:0090079;GO:0045182	4	Sym_90254_c0_g1	0.18219638072474
"translation regulator activity"	GO:0008135;GO:0090079;GO:0045182	4	Sym_44879_c0_g1	2.27152879507286
"translation regulator activity"	GO:0008135;GO:0090079;GO:0045182	4	Sym_111423_c4_g1	2.71714628615081
"translation regulator activity"	GO:0008135;GO:0090079;GO:0045182	4	Sym_84654_c0_g1	-1.07538127113593
"translation regulator activity"	GO:0008135;GO:0090079;GO:0045182	4	Sym_119843_c6_g1	-0.371193768581665
"pyrophosphatase activity"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	5	Sym_117355_c0_g1	-4.87910223299422
"pyrophosphatase activity"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	5	Sym_24015_c0_g1	-2.77572635139327
"pyrophosphatase activity"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	5	Sym_101851_c0_g1	5.74055457416571
"pyrophosphatase activity"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	5	Sym_98024_c0_g2	-0.557494908605652
"pyrophosphatase activity"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	5	Sym_113215_c4_g5	0.0580227245183524
"pyrophosphatase activity"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	5	Sym_136948_c0_g1	-0.482969282569161
"pyrophosphatase activity"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	5	Sym_205051_c0_g1	0.244881720108137
"pyrophosphatase activity"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	5	Sym_107127_c2_g8	0.559623159365393
"pyrophosphatase activity"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	5	Sym_94700_c0_g1	0.0558174339856941
"pyrophosphatase activity"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	5	Sym_157544_c0_g1	3.37677541544131
"pyrophosphatase activity"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	5	Sym_137236_c0_g1	0.0212583082692592
"pyrophosphatase activity"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	5	Sym_100230_c0_g1	-1.08316774260517
"pyrophosphatase activity"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	5	Sym_136070_c2_g1	1.03084432853857
"pyrophosphatase activity"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	5	Sym_115171_c4_g3	1.20072633709652
"pyrophosphatase activity"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	5	Sym_120913_c7_g2	0.616181032898265
"anion transmembrane transporter activity"	GO:0008509	3	Sym_117355_c0_g1	-4.87910223299422
"anion transmembrane transporter activity"	GO:0008509	3	Sym_152125_c5_g2	3.78083997193262
"anion transmembrane transporter activity"	GO:0008509	3	Sym_57115_c0_g1	1.38363514958251
"anion transmembrane transporter activity"	GO:0008509	3	Sym_136847_c3_g1	-1.88035785151937
"anion transmembrane transporter activity"	GO:0008509	3	Sym_24952_c0_g1	-4.94305000895425
"anion transmembrane transporter activity"	GO:0008509	3	Sym_101441_c0_g1	-0.513686647450746
"anion transmembrane transporter activity"	GO:0008509	3	Sym_102695_c0_g1	-0.840836396871604
"anion transmembrane transporter activity"	GO:0008509	3	Sym_117760_c6_g1	0.247495531302052
"anion transmembrane transporter activity"	GO:0008509	3	Sym_110125_c3_g1	-0.500236807039535
"protein-containing complex binding"	GO:0044877	2	Sym_284899_c0_g1	-1.1720544980411
"protein-containing complex binding"	GO:0044877	2	Sym_107369_c3_g5	-0.174810130218617
"protein-containing complex binding"	GO:0044877	2	Sym_111423_c4_g1	2.71714628615081
"protein-containing complex binding"	GO:0044877	2	Sym_237540_c0_g1	-0.186041157492395
"protein-containing complex binding"	GO:0044877	2	Sym_94700_c0_g1	0.0558174339856941
"protein-containing complex binding"	GO:0044877	2	Sym_101312_c0_g2	0.536838487502614
"protein-containing complex binding"	GO:0044877	2	Sym_242526_c0_g1	0.426849243214937
"proton transmembrane transporter activity"	GO:0015078	2	Sym_24952_c0_g1	-4.94305000895425
"proton transmembrane transporter activity"	GO:0015078	2	Sym_105819_c0_g1	-0.983037905647798
"proton transmembrane transporter activity"	GO:0015078	2	Sym_102695_c0_g1	-0.840836396871604
"proton transmembrane transporter activity"	GO:0015078	2	Sym_176037_c0_g1	-1.9186220837803
"proton transmembrane transporter activity"	GO:0015078	2	Sym_156351_c0_g1	0.922411086488321
"proton transmembrane transporter activity"	GO:0015078	2	Sym_101543_c0_g2	-1.28738194261102
"proton transmembrane transporter activity"	GO:0015078	2	Sym_102471_c7_g1	5.00266890560199
"proton transmembrane transporter activity"	GO:0015078	2	Sym_101543_c0_g3	-0.321060753685018
"proton transmembrane transporter activity"	GO:0015078	2	Sym_208217_c0_g1	-0.262464567662164
"proton transmembrane transporter activity"	GO:0015078	2	Sym_179816_c0_g1	0.0166271708920075
"proton transmembrane transporter activity"	GO:0015078	2	Sym_120676_c2_g1	-0.524577838161388
"catalytic activity, acting on RNA"	GO:0140098	2	Sym_284899_c0_g1	-1.1720544980411
"catalytic activity, acting on RNA"	GO:0140098	2	Sym_92614_c0_g2	-0.950036523380943
"catalytic activity, acting on RNA"	GO:0140098	2	Sym_119993_c5_g1	3.04613574996712
"catalytic activity, acting on RNA"	GO:0140098	2	Sym_244548_c0_g1	0.724843256184615
"catalytic activity, acting on RNA"	GO:0140098	2	Sym_93060_c0_g1	0.141240543620593
"NAD binding"	GO:0051287	2	Sym_107578_c2_g1	1.66331511975576
"NAD binding"	GO:0051287	2	Sym_107578_c2_g2	-1.40895671401489
"NAD binding"	GO:0051287	2	Sym_103093_c3_g10	-0.286954460559406
"NAD binding"	GO:0051287	2	Sym_111600_c1_g1	2.23478569172313
"NAD binding"	GO:0051287	2	Sym_102664_c0_g1	-0.145096430367302
"NAD binding"	GO:0051287	2	Sym_142384_c1_g2	0.0531731400936774
"transferase activity, transferring phosphorus-containing groups"	GO:0016301;GO:0016772	4	Sym_140163_c0_g1	0.355689164312809
"transferase activity, transferring phosphorus-containing groups"	GO:0016301;GO:0016772	4	Sym_30458_c0_g1	1.62561353228059
"transferase activity, transferring phosphorus-containing groups"	GO:0016301;GO:0016772	4	Sym_127086_c1_g3	-1.07588420673875
"transferase activity, transferring phosphorus-containing groups"	GO:0016301;GO:0016772	4	Sym_284899_c0_g1	-1.1720544980411
"transferase activity, transferring phosphorus-containing groups"	GO:0016301;GO:0016772	4	Sym_106193_c0_g1	2.10223708677535
"transferase activity, transferring phosphorus-containing groups"	GO:0016301;GO:0016772	4	Sym_85763_c0_g2	-1.42827777990261
"transferase activity, transferring phosphorus-containing groups"	GO:0016301;GO:0016772	4	Sym_78809_c0_g1	-0.0359818027188128
"transferase activity, transferring phosphorus-containing groups"	GO:0016301;GO:0016772	4	Sym_115874_c4_g1	-0.256981155190203
"transferase activity, transferring phosphorus-containing groups"	GO:0016301;GO:0016772	4	Sym_125914_c2_g1	1.93338437598658
"transferase activity, transferring phosphorus-containing groups"	GO:0016301;GO:0016772	4	Sym_45310_c0_g1	1.44226993716259
"transferase activity, transferring phosphorus-containing groups"	GO:0016301;GO:0016772	4	Sym_92614_c0_g2	-0.950036523380943
"transferase activity, transferring phosphorus-containing groups"	GO:0016301;GO:0016772	4	Sym_244548_c0_g1	0.724843256184615
"mRNA binding"	GO:0003729	2	Sym_113764_c0_g1	14.5298514988682
"mRNA binding"	GO:0003729	2	Sym_111423_c4_g1	2.71714628615081
"mRNA binding"	GO:0003729	2	Sym_145648_c3_g1	-0.162520418174789
"mRNA binding"	GO:0003729	2	Sym_43139_c0_g1	-0.802697692906008
"mRNA binding"	GO:0003729	2	Sym_173215_c0_g1	-0.117120040735152
