name	term	lev	seq	value
"creatine kinase activity"	GO:0004111	2	Sym_133957_c1_g1	-1.03079441004829
"creatine kinase activity"	GO:0004111	2	Sym_86731_c0_g1	-0.0403376912209158
"creatine kinase activity"	GO:0004111	2	Sym_20081_c0_g1	-0.101607201847458
"creatine kinase activity"	GO:0004111	2	Sym_172497_c0_g1	-0.297324946971303
"creatine kinase activity"	GO:0004111	2	Sym_125866_c2_g1	-0.774856324386433
"molybdopterin cofactor binding"	GO:0043546	2	Sym_57413_c0_g1	0.471403648989093
"molybdopterin cofactor binding"	GO:0043546	2	Sym_44910_c0_g1	0.133373530940243
"molybdopterin cofactor binding"	GO:0043546	2	Sym_311016_c0_g1	0
"molybdopterin cofactor binding"	GO:0043546	2	Sym_144984_c0_g1	-21.3635894510919
"molybdopterin cofactor binding"	GO:0043546	2	Sym_21989_c0_g1	-0.997440493478785
"molybdopterin cofactor binding"	GO:0043546	2	Sym_145175_c1_g2	-3.35184225432783
"molybdopterin cofactor binding"	GO:0043546	2	Sym_141083_c0_g1	-100.835114229737
"molybdopterin cofactor binding"	GO:0043546	2	Sym_141257_c1_g1	1.12636121665695
"protein kinase A catalytic subunit binding"	GO:0034236	2	Sym_80250_c0_g1	-0.103346918139038
"protein kinase A catalytic subunit binding"	GO:0034236	2	Sym_240417_c0_g1	3.04611578350905
"protein kinase A catalytic subunit binding"	GO:0034236	2	Sym_74161_c0_g2	-1.00996372947445
"protein kinase A catalytic subunit binding"	GO:0034236	2	Sym_103763_c7_g1	0.156345742524385
"protein kinase A catalytic subunit binding"	GO:0034236	2	Sym_20344_c0_g1	-0.648848276633775
"protein kinase A catalytic subunit binding"	GO:0034236	2	Sym_205682_c0_g1	-1.59200195080159
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_156226_c0_g1	-0.00492623311908788
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_306040_c0_g1	3.97654815233507
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_101757_c0_g2	8.43104727998474
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_101035_c0_g1	0.812215178801771
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_240712_c0_g1	-0.128197340871681
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_207166_c0_g1	-3.28259486546152
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_74143_c0_g1	0.117443538986648
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_103259_c1_g3	40.1413667060453
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_238028_c0_g1	2.20966169953844
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_74045_c0_g1	3.26215305642355
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_115204_c2_g1	0
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_208318_c0_g1	18.0296305876437
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_242509_c0_g1	-0.0294968975056585
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_278008_c0_g1	-5.84563040175908
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_83072_c0_g1	-0.790173154840296
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_94893_c0_g1	-2.24995214221726
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_28400_c0_g1	4.03021990507779
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_103259_c1_g4	-2.0096604363359
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_4130_c0_g1	0.630340356462126
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_69801_c0_g1	0.838894520875369
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_19577_c0_g1	2.734205777202
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_279224_c0_g1	-1.70561306573932
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_94893_c0_g3	1.740646765081
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_176126_c0_g1	1.35895619346495
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_110326_c0_g1	-4.7084978448939
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_103259_c1_g2	44.5649057616131
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_178182_c0_g1	0.824895871035089
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_146541_c1_g1	-13.1077734043828
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_247092_c0_g1	-0.447019388116387
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_103259_c2_g8	-0.507485743631707
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_23751_c0_g1	0.0454141364536284
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_119174_c0_g1	-0.0878600794583119
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_46857_c0_g1	-0.223059380738015
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_244180_c0_g1	0.999761836543495
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_93707_c0_g1	1.44641820304917
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_110827_c3_g3	2.48715148935905
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_184899_c0_g1	-0.369760732645543
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_275253_c0_g1	-0.34078771545077
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_101757_c0_g1	0.205302519011836
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_51026_c0_g1	-0.323855272954746
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_172709_c0_g1	-2.02494918846112
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_128_c0_g2	2.00444260081083
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_123365_c1_g1	4.06745178611939
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_157791_c0_g1	-1.9043605003525
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_36199_c0_g1	3.04479471361145
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_79734_c0_g1	0.107385515250197
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_207074_c0_g1	-1.87683262624102
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_103259_c2_g6	-0.0863135568470961
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_115204_c2_g2	0.0825650204604612
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_84389_c0_g1	4.01444651149468
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_75163_c0_g1	8.78680232749987
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_94893_c0_g2	-31.3228058686019
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_39385_c0_g1	0.621039211683241
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_272598_c0_g1	0.530696386991749
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	Sym_206385_c0_g1	-1.60630829617408
