name	term	lev	seq	value
"microtubule end"	GO:1990752;GO:0035371	2	Sym_83539_c0_g1	-1.28859344010801
"microtubule end"	GO:1990752;GO:0035371	2	Sym_45361_c0_g1	-7.56202390505231
"microtubule end"	GO:1990752;GO:0035371	2	Sym_127665_c2_g1	5.54581594056861
"microtubule end"	GO:1990752;GO:0035371	2	Sym_216931_c0_g1	-1.16130257730317
"microtubule end"	GO:1990752;GO:0035371	2	Sym_86654_c0_g1	2.21465719708767
"microtubule end"	GO:1990752;GO:0035371	2	Sym_305460_c0_g1	-0.284032066026633
"microtubule end"	GO:1990752;GO:0035371	2	Sym_79388_c0_g1	0.292322638348986
"microtubule end"	GO:1990752;GO:0035371	2	Sym_64540_c0_g1	0.426063920028957
"microtubule end"	GO:1990752;GO:0035371	2	Sym_84230_c0_g1	-0.388164494323137
"microtubule end"	GO:1990752;GO:0035371	2	Sym_156372_c0_g1	-0.1207358626607
"microtubule end"	GO:1990752;GO:0035371	2	Sym_95723_c0_g1	-0.243471730946973
"microtubule end"	GO:1990752;GO:0035371	2	Sym_56016_c0_g1	-0.498564376338426
"microtubule end"	GO:1990752;GO:0035371	2	Sym_70079_c0_g1	-0.621226370445986
"microtubule end"	GO:1990752;GO:0035371	2	Sym_89628_c0_g1	-5.49661518381679
"microtubule end"	GO:1990752;GO:0035371	2	Sym_64919_c0_g1	-0.291401501201366
"clathrin-coated vesicle membrane"	GO:0030665	2	Sym_155676_c10_g1	0.268798368047594
"clathrin-coated vesicle membrane"	GO:0030665	2	Sym_123516_c0_g1	-2.62815673648622
"clathrin-coated vesicle membrane"	GO:0030665	2	Sym_112758_c7_g1	3.21894743726876
"clathrin-coated vesicle membrane"	GO:0030665	2	Sym_101210_c0_g1	-3.52889120215117
"clathrin-coated vesicle membrane"	GO:0030665	2	Sym_17199_c0_g1	23.2129626370618
"clathrin-coated vesicle membrane"	GO:0030665	2	Sym_273862_c0_g1	-4.03184286396823
"clathrin-coated vesicle membrane"	GO:0030665	2	Sym_69529_c0_g1	-2.61495751671602
"clathrin-coated vesicle membrane"	GO:0030665	2	Sym_179431_c0_g1	0.167912138174453
"clathrin-coated vesicle membrane"	GO:0030665	2	Sym_102684_c2_g7	-1.8672153690519
"clathrin-coated vesicle membrane"	GO:0030665	2	Sym_80334_c0_g1	-3.63625013104628
"clathrin-coated vesicle membrane"	GO:0030665	2	Sym_176587_c0_g1	0.280777462242184
"anchored component of plasma membrane"	GO:0046658	2	Sym_102042_c0_g1	-1.34523930415892
"anchored component of plasma membrane"	GO:0046658	2	Sym_17542_c0_g1	2.6499813118702
"anchored component of plasma membrane"	GO:0046658	2	Sym_80779_c0_g1	-1.64404948539233
"anchored component of plasma membrane"	GO:0046658	2	Sym_56804_c0_g1	-44.3027586499286
